CustomerID,DrivingExperienceYears,DrivingExperienceBand,DrivingExperienceSort,VehicleType,PreviousAccidents
CUST02119,13.0,11-20 yrs,4,Sedan,0
CUST02120,15.0,11-20 yrs,4,Sedan,0
CUST02121,7.0,6-10 yrs,3,Truck,0
CUST02122,12.0,11-20 yrs,4,Sports,3
CUST02123,12.0,11-20 yrs,4,Sports,0
CUST02124,15.0,11-20 yrs,4,SUV,1
CUST02125,16.0,11-20 yrs,4,Minivan,0
CUST02126,,20+ yrs,5,Sedan,0
CUST02127,6.0,6-10 yrs,3,Minivan,1
CUST02128,20.0,11-20 yrs,4,SUV,1
CUST02129,10.0,6-10 yrs,3,Truck,1
CUST02130,2.0,0-2 yrs,1,Sedan,1
CUST02131,5.0,3-5 yrs,2,Minivan,0
CUST02132,13.0,11-20 yrs,4,SUV,0
CUST02133,15.0,11-20 yrs,4,Sedan,1
CUST02134,,0-2 yrs,1,Sedan,0
CUST02135,4.0,3-5 yrs,2,Sedan,0
CUST02136,6.0,6-10 yrs,3,SUV,2
CUST02137,3.0,3-5 yrs,2,Sedan,2
CUST02138,0.0,0-2 yrs,1,SUV,1
CUST02139,0.0,0-2 yrs,1,Minivan,0
CUST02140,7.0,6-10 yrs,3,Sports,2
CUST02141,11.0,11-20 yrs,4,Sedan,2
CUST02142,14.0,11-20 yrs,4,Sedan,1
CUST02143,0.0,0-2 yrs,1,SUV,0
CUST02144,0.0,0-2 yrs,1,Sedan,0
CUST02145,6.0,6-10 yrs,3,Minivan,1
CUST02146,,6-10 yrs,3,SUV,1
CUST02147,17.0,11-20 yrs,4,SUV,0
CUST02148,15.0,11-20 yrs,4,Sedan,0
CUST02149,7.0,6-10 yrs,3,Truck,1
CUST02150,12.0,11-20 yrs,4,Sports,1
CUST02151,4.0,3-5 yrs,2,SUV,0
CUST02152,10.0,6-10 yrs,3,Sports,0
CUST02153,9.0,6-10 yrs,3,Sedan,1
CUST02154,19.0,11-20 yrs,4,Sedan,0
CUST02155,13.0,11-20 yrs,4,Sports,0
CUST02156,4.0,3-5 yrs,2,Truck,0
CUST02157,4.0,3-5 yrs,2,Sedan,0
CUST02158,7.0,6-10 yrs,3,SUV,1
CUST02159,0.0,0-2 yrs,1,SUV,1
CUST02160,8.0,6-10 yrs,3,Truck,1
CUST02161,8.0,6-10 yrs,3,Minivan,2
CUST02162,13.0,11-20 yrs,4,Sedan,0
CUST02163,14.0,11-20 yrs,4,Truck,0
CUST02164,10.0,6-10 yrs,3,SUV,0
CUST02165,0.0,0-2 yrs,1,SUV,1
CUST02166,1.0,0-2 yrs,1,SUV,0
CUST02167,5.0,3-5 yrs,2,SUV,0
CUST02168,14.0,11-20 yrs,4,Sedan,0
CUST02169,14.0,11-20 yrs,4,SUV,2
CUST02170,,6-10 yrs,3,Sedan,1
CUST02171,26.0,20+ yrs,5,Sedan,0
CUST02172,20.0,11-20 yrs,4,SUV,3
CUST02173,18.0,11-20 yrs,4,Sedan,1
CUST02174,14.0,11-20 yrs,4,SUV,0
CUST02175,13.0,11-20 yrs,4,Sedan,0
CUST02176,12.0,11-20 yrs,4,SUV,0
CUST02177,0.0,0-2 yrs,1,Sports,1
CUST02178,2.0,0-2 yrs,1,Sedan,0
CUST02179,8.0,6-10 yrs,3,SUV,0
CUST02180,10.0,6-10 yrs,3,Truck,1
CUST02181,9.0,6-10 yrs,3,Sedan,2
CUST02182,11.0,11-20 yrs,4,SUV,2
CUST02183,0.0,0-2 yrs,1,Sedan,0
CUST02184,13.0,11-20 yrs,4,Sedan,1
CUST02185,10.0,6-10 yrs,3,Minivan,2
CUST02186,8.0,6-10 yrs,3,Sedan,1
CUST02187,16.0,11-20 yrs,4,SUV,2
CUST02188,2.0,0-2 yrs,1,Sedan,2
CUST02189,8.0,6-10 yrs,3,Sedan,1
CUST02190,11.0,11-20 yrs,4,Sedan,0
CUST02191,4.0,3-5 yrs,2,Sedan,0
CUST02192,0.0,0-2 yrs,1,SUV,0
CUST02193,1.0,0-2 yrs,1,Truck,1
CUST02194,9.0,6-10 yrs,3,SUV,0
CUST02195,8.0,6-10 yrs,3,SUV,0
CUST02196,9.0,6-10 yrs,3,Minivan,0
CUST02197,5.0,3-5 yrs,2,Sports,3
CUST02198,0.0,0-2 yrs,1,SUV,0
CUST02199,10.0,6-10 yrs,3,Sports,0
CUST02200,8.0,6-10 yrs,3,SUV,0
CUST02201,14.0,11-20 yrs,4,Truck,0
CUST02202,4.0,3-5 yrs,2,SUV,2
CUST02203,0.0,0-2 yrs,1,Minivan,3
CUST02204,0.0,0-2 yrs,1,SUV,0
CUST02205,,6-10 yrs,3,Truck,1
CUST02206,10.0,6-10 yrs,3,SUV,1
CUST02207,8.0,6-10 yrs,3,Minivan,0
CUST02208,6.0,6-10 yrs,3,Sports,0
CUST02209,0.0,0-2 yrs,1,Sedan,1
CUST02210,0.0,0-2 yrs,1,SUV,2
CUST02211,12.0,11-20 yrs,4,Sedan,1
CUST02212,8.0,6-10 yrs,3,Sedan,0
CUST02213,7.0,6-10 yrs,3,Sports,2
CUST02214,0.0,0-2 yrs,1,SUV,1
CUST02215,3.0,3-5 yrs,2,SUV,1
CUST02216,10.0,6-10 yrs,3,Truck,0
CUST02217,11.0,11-20 yrs,4,SUV,0
CUST02218,,6-10 yrs,3,Sedan,0
CUST02219,19.0,11-20 yrs,4,Sedan,2
CUST02220,5.0,3-5 yrs,2,SUV,0
CUST02221,19.0,11-20 yrs,4,Sedan,0
CUST02222,11.0,11-20 yrs,4,Sedan,0
CUST02223,10.0,6-10 yrs,3,Sedan,0
CUST02224,16.0,11-20 yrs,4,Minivan,0
CUST02225,5.0,3-5 yrs,2,Sedan,0
CUST02226,7.0,6-10 yrs,3,Minivan,0
CUST02227,1.0,0-2 yrs,1,SUV,0
CUST02228,16.0,11-20 yrs,4,Sedan,0
CUST02229,12.0,11-20 yrs,4,SUV,0
CUST02230,17.0,11-20 yrs,4,SUV,1
CUST02231,11.0,11-20 yrs,4,MINIVAN,0
CUST02232,17.0,11-20 yrs,4,Minivan,0
CUST02233,4.0,3-5 yrs,2,Sedan,1
CUST02234,16.0,11-20 yrs,4,Truck,0
CUST02235,7.0,6-10 yrs,3,Sedan,2
CUST02236,10.0,6-10 yrs,3,Sedan,0
CUST02237,15.0,11-20 yrs,4,Sedan,3
CUST02238,26.0,20+ yrs,5,Truck,0
CUST02239,15.0,11-20 yrs,4,Sedan,0
CUST02240,16.0,11-20 yrs,4,SUV,0
CUST02241,6.0,6-10 yrs,3,Minivan,0
CUST02242,11.0,11-20 yrs,4,Truck,0
CUST02243,9.0,6-10 yrs,3,Minivan,0
CUST02244,19.0,11-20 yrs,4,Sedan,0
CUST02245,8.0,6-10 yrs,3,SUV,2
CUST02246,19.0,11-20 yrs,4,Minivan,0
CUST02247,0.0,0-2 yrs,1,Sedan,0
CUST02248,19.0,11-20 yrs,4,Truck,0
CUST02249,,3-5 yrs,2,Sedan,1
CUST02250,15.0,11-20 yrs,4,Truck,0
CUST02251,3.0,3-5 yrs,2,Truck,0
CUST02252,14.0,11-20 yrs,4,Sports,0
CUST02253,3.0,3-5 yrs,2,SUV,3
CUST02254,,11-20 yrs,4,Minivan,1
CUST02255,15.0,11-20 yrs,4,Sedan,0
CUST02256,5.0,3-5 yrs,2,SUV,0
CUST02257,14.0,11-20 yrs,4,SUV,1
CUST02258,16.0,11-20 yrs,4,SUV,0
CUST02259,3.0,3-5 yrs,2,SUV,0
CUST02260,2.0,0-2 yrs,1,Sports,0
CUST02261,2.0,0-2 yrs,1,Sedan,0
CUST02262,1.0,0-2 yrs,1,Sedan,0
CUST02263,2.0,0-2 yrs,1,Sports,1
CUST02264,16.0,11-20 yrs,4,SUV,1
CUST02265,13.0,11-20 yrs,4,SUV,0
CUST02266,0.0,0-2 yrs,1,Sedan,1
CUST02267,6.0,6-10 yrs,3,Sedan,0
CUST02268,1.0,0-2 yrs,1,Sedan,0
CUST02269,16.0,11-20 yrs,4,Sedan,1
CUST02270,6.0,6-10 yrs,3,SUV,1
CUST02271,0.0,0-2 yrs,1,Truck,1
CUST02272,11.0,11-20 yrs,4,Minivan,1
CUST02273,14.0,11-20 yrs,4,Sedan,0
CUST02274,3.0,3-5 yrs,2,Sedan,0
CUST02275,8.0,6-10 yrs,3,SUV,1
CUST02276,3.0,3-5 yrs,2,Sedan,0
CUST02277,18.0,11-20 yrs,4,Minivan,1
CUST02278,6.0,6-10 yrs,3,SUV,0
CUST02279,4.0,3-5 yrs,2,Sports,1
CUST02280,9.0,6-10 yrs,3,Sedan,0
CUST02281,8.0,6-10 yrs,3,Sedan,1
CUST02282,14.0,11-20 yrs,4,Sedan,1
CUST02283,18.0,11-20 yrs,4,Sedan,0
CUST02284,18.0,11-20 yrs,4,TRUCK,0
CUST02285,7.0,6-10 yrs,3,Sports,2
CUST02286,12.0,11-20 yrs,4,Sedan,0
CUST02287,20.0,11-20 yrs,4,Sedan,0
CUST02288,20.0,11-20 yrs,4,Sedan,0
CUST02289,3.0,3-5 yrs,2,SUV,0
CUST02290,14.0,11-20 yrs,4,SUV,0
CUST02291,12.0,11-20 yrs,4,Truck,1
CUST02292,16.0,11-20 yrs,4,Truck,0
CUST02293,18.0,11-20 yrs,4,SUV,0
CUST02294,2.0,0-2 yrs,1,SUV,0
CUST02295,5.0,3-5 yrs,2,Minivan,0
CUST02296,16.0,11-20 yrs,4,SUV,2
CUST02297,11.0,11-20 yrs,4,Sedan,0
CUST02298,0.0,0-2 yrs,1,Sedan,0
CUST02299,0.0,0-2 yrs,1,Sedan,0
CUST02300,14.0,11-20 yrs,4,SUV,1
CUST02301,15.0,11-20 yrs,4,SUV,3
CUST02302,0.0,0-2 yrs,1,Sedan,0
CUST02303,17.0,11-20 yrs,4,Truck,1
CUST02304,8.0,6-10 yrs,3,SUV,0
CUST02305,2.0,0-2 yrs,1,Sedan,0
CUST02306,6.0,6-10 yrs,3,Truck,0
CUST02307,1.0,0-2 yrs,1,TRUCK,2
CUST02308,5.0,3-5 yrs,2,Sedan,1
CUST02309,0.0,0-2 yrs,1,Sports,0
CUST02310,9.0,6-10 yrs,3,Sedan,2
CUST02311,14.0,11-20 yrs,4,Truck,0
CUST02312,0.0,0-2 yrs,1,Sports,0
CUST02313,10.0,6-10 yrs,3,Truck,1
CUST02314,4.0,3-5 yrs,2,Truck,3
CUST02315,14.0,11-20 yrs,4,Minivan,0
CUST02316,0.0,0-2 yrs,1,Sedan,1
CUST02317,14.0,11-20 yrs,4,Sedan,2
CUST02318,0.0,0-2 yrs,1,SUV,0
CUST02319,8.0,6-10 yrs,3,Minivan,0
CUST02320,5.0,3-5 yrs,2,SUV,0
CUST02321,7.0,6-10 yrs,3,Sports,1
CUST02322,0.0,0-2 yrs,1,Sedan,0
CUST02323,21.0,20+ yrs,5,Minivan,0
CUST02324,0.0,0-2 yrs,1,Sports,0
CUST02325,1.0,0-2 yrs,1,SUV,0
CUST02326,22.0,20+ yrs,5,Sports,1
CUST02327,12.0,11-20 yrs,4,Sedan,1
CUST02328,1.0,0-2 yrs,1,Sports,0
CUST02329,9.0,6-10 yrs,3,Minivan,0
CUST02330,8.0,6-10 yrs,3,Sedan,0
CUST02331,0.0,0-2 yrs,1,SUV,1
CUST02332,4.0,3-5 yrs,2,SUV,1
CUST02333,9.0,6-10 yrs,3,Sedan,1
CUST02334,18.0,11-20 yrs,4,Sedan,0
CUST02335,8.0,6-10 yrs,3,Sedan,0
CUST02336,9.0,6-10 yrs,3,SUV,1
CUST02337,4.0,3-5 yrs,2,SUV,1
CUST02338,17.0,11-20 yrs,4,Sports,2
CUST02339,16.0,11-20 yrs,4,Sedan,0
CUST02340,15.0,11-20 yrs,4,Truck,0
CUST02341,10.0,6-10 yrs,3,Sedan,0
CUST02342,0.0,0-2 yrs,1,Truck,0
CUST02343,17.0,11-20 yrs,4,Minivan,0
CUST02344,10.0,6-10 yrs,3,SUV,0
CUST02345,7.0,6-10 yrs,3,Sedan,1
CUST02346,13.0,11-20 yrs,4,SUV,1
CUST02347,11.0,11-20 yrs,4,Sedan,0
CUST02348,2.0,0-2 yrs,1,SUV,3
CUST02349,7.0,6-10 yrs,3,Sedan,0
CUST02350,0.0,0-2 yrs,1,Sedan,0
CUST02351,10.0,6-10 yrs,3,Truck,3
CUST02352,19.0,11-20 yrs,4,Sports,0
CUST02353,0.0,0-2 yrs,1,SUV,0
CUST02354,10.0,6-10 yrs,3,Sedan,1
CUST02355,14.0,11-20 yrs,4,Sedan,0
CUST02356,15.0,11-20 yrs,4,Sports,1
CUST02357,4.0,3-5 yrs,2,Minivan,2
CUST02358,2.0,0-2 yrs,1,Sedan,0
CUST02359,5.0,3-5 yrs,2,Minivan,0
CUST02360,18.0,11-20 yrs,4,Sports,0
CUST02361,0.0,0-2 yrs,1,Sedan,0
CUST02362,1.0,0-2 yrs,1,Truck,0
CUST02363,6.0,6-10 yrs,3,SUV,0
CUST02364,3.0,3-5 yrs,2,Sedan,2
CUST02365,9.0,6-10 yrs,3,Sedan,0
CUST02366,19.0,11-20 yrs,4,SUV,0
CUST02367,1.0,0-2 yrs,1,Sports,2
CUST02368,8.0,6-10 yrs,3,Minivan,1
CUST02369,9.0,6-10 yrs,3,Sedan,0
CUST02370,7.0,6-10 yrs,3,SUV,1
CUST02371,0.0,0-2 yrs,1,SUV,0
CUST02372,5.0,3-5 yrs,2,SUV,1
CUST02373,5.0,3-5 yrs,2,TRUCK,0
CUST02374,14.0,11-20 yrs,4,SUV,0
CUST02375,12.0,11-20 yrs,4,Sedan,0
CUST02376,0.0,0-2 yrs,1,Sedan,0
CUST02377,7.0,6-10 yrs,3,SUV,0
CUST02378,6.0,6-10 yrs,3,Truck,0
CUST02379,23.0,20+ yrs,5,SUV,0
CUST02380,12.0,11-20 yrs,4,SUV,2
CUST02381,2.0,0-2 yrs,1,Truck,1
CUST02382,,3-5 yrs,2,SUV,0
CUST02383,7.0,6-10 yrs,3,Sports,3
CUST02384,12.0,11-20 yrs,4,Sedan,2
CUST02385,13.0,11-20 yrs,4,Minivan,0
CUST02386,11.0,11-20 yrs,4,Sedan,1
CUST02387,8.0,6-10 yrs,3,SUV,1
CUST02388,9.0,6-10 yrs,3,SUV,0
CUST02389,9.0,6-10 yrs,3,SUV,0
CUST02390,0.0,0-2 yrs,1,Sports,0
CUST02391,9.0,6-10 yrs,3,Sedan,0
CUST02392,5.0,3-5 yrs,2,Truck,3
CUST02393,0.0,0-2 yrs,1,Minivan,1
CUST02394,26.0,20+ yrs,5,Sedan,0
CUST02395,12.0,11-20 yrs,4,Sports,1
CUST02396,,6-10 yrs,3,SUV,0
CUST02397,7.0,6-10 yrs,3,Minivan,0
CUST02398,15.0,11-20 yrs,4,Truck,0
CUST02399,1.0,0-2 yrs,1,SUV,0
CUST02400,7.0,6-10 yrs,3,Sedan,0
CUST02401,,3-5 yrs,2,Truck,1
CUST02402,15.0,11-20 yrs,4,Sedan,0
CUST02403,4.0,3-5 yrs,2,SUV,1
CUST02404,17.0,11-20 yrs,4,Sedan,0
CUST02405,9.0,6-10 yrs,3,Sedan,0
CUST02406,15.0,11-20 yrs,4,Sedan,2
CUST02407,12.0,11-20 yrs,4,Minivan,0
CUST02408,17.0,11-20 yrs,4,SUV,1
CUST02409,3.0,3-5 yrs,2,Truck,0
CUST02410,16.0,11-20 yrs,4,Minivan,0
CUST02411,0.0,0-2 yrs,1,Truck,0
CUST02412,10.0,6-10 yrs,3,Sedan,1
CUST02413,6.0,6-10 yrs,3,SUV,0
CUST02414,0.0,0-2 yrs,1,Sports,0
CUST02415,,3-5 yrs,2,Sedan,1
CUST02416,5.0,3-5 yrs,2,SUV,2
CUST02417,8.0,6-10 yrs,3,SUV,0
CUST02418,6.0,6-10 yrs,3,SUV,1
CUST02419,10.0,6-10 yrs,3,Sports,3
CUST02420,4.0,3-5 yrs,2,SUV,0
CUST02421,6.0,6-10 yrs,3,Sedan,0
CUST02422,7.0,6-10 yrs,3,Sports,0
CUST02423,11.0,11-20 yrs,4,Truck,1
CUST02424,15.0,11-20 yrs,4,Sedan,0
CUST02425,15.0,11-20 yrs,4,Sedan,0
CUST02426,11.0,11-20 yrs,4,Sports,1
CUST02427,13.0,11-20 yrs,4,Sedan,1
CUST02428,12.0,11-20 yrs,4,SUV,0
CUST02429,7.0,6-10 yrs,3,Sedan,1
CUST02430,16.0,11-20 yrs,4,Sports,3
CUST02431,3.0,3-5 yrs,2,Truck,2
CUST02432,0.0,0-2 yrs,1,SUV,1
CUST02433,2.0,0-2 yrs,1,Truck,2
CUST02434,19.0,11-20 yrs,4,Minivan,2
CUST02435,7.0,6-10 yrs,3,Sports,1
CUST02436,11.0,11-20 yrs,4,Truck,2
CUST02437,8.0,6-10 yrs,3,Minivan,1
CUST02438,13.0,11-20 yrs,4,SUV,0
CUST02439,10.0,6-10 yrs,3,SUV,0
CUST02440,9.0,6-10 yrs,3,Minivan,0
CUST02441,14.0,11-20 yrs,4,Truck,0
CUST02442,6.0,6-10 yrs,3,Minivan,1
CUST02443,12.0,11-20 yrs,4,Sedan,0
CUST02444,8.0,6-10 yrs,3,Truck,1
CUST02445,9.0,6-10 yrs,3,SUV,2
CUST02446,4.0,3-5 yrs,2,Truck,0
CUST02447,8.0,6-10 yrs,3,Sedan,0
CUST02448,6.0,6-10 yrs,3,Minivan,1
CUST02449,17.0,11-20 yrs,4,Sedan,0
CUST02450,0.0,0-2 yrs,1,Truck,1
CUST02451,16.0,11-20 yrs,4,SUV,0
CUST02452,0.0,0-2 yrs,1,SUV,1
CUST02453,13.0,11-20 yrs,4,Truck,0
CUST02454,4.0,3-5 yrs,2,Sports,0
CUST02455,13.0,11-20 yrs,4,Sedan,0
CUST02456,9.0,6-10 yrs,3,Truck,1
CUST02457,0.0,0-2 yrs,1,Sedan,0
CUST02458,19.0,11-20 yrs,4,Minivan,0
CUST02459,15.0,11-20 yrs,4,SUV,0
CUST02460,13.0,11-20 yrs,4,SUV,1
CUST02461,5.0,3-5 yrs,2,Truck,3
CUST02462,15.0,11-20 yrs,4,SUV,0
CUST02463,1.0,0-2 yrs,1,Sedan,1
CUST02464,0.0,0-2 yrs,1,Sports,0
CUST02465,0.0,0-2 yrs,1,SUV,1
CUST02466,3.0,3-5 yrs,2,SUV,0
CUST02467,4.0,3-5 yrs,2,SUV,1
CUST02468,6.0,6-10 yrs,3,Minivan,0
CUST02469,7.0,6-10 yrs,3,Sedan,2
CUST02470,5.0,3-5 yrs,2,Sedan,0
CUST02471,0.0,0-2 yrs,1,SUV,2
CUST02472,11.0,11-20 yrs,4,SUV,0
CUST02473,8.0,6-10 yrs,3,Sedan,0
CUST02474,5.0,3-5 yrs,2,Truck,0
CUST02475,19.0,11-20 yrs,4,Sedan,2
CUST02476,8.0,6-10 yrs,3,Truck,0
CUST02477,10.0,6-10 yrs,3,Truck,0
CUST02478,15.0,11-20 yrs,4,Sedan,2
CUST02479,0.0,0-2 yrs,1,Sedan,0
CUST02480,9.0,6-10 yrs,3,Minivan,0
CUST02481,15.0,11-20 yrs,4,Truck,0
CUST02482,9.0,6-10 yrs,3,Minivan,1
CUST02483,0.0,0-2 yrs,1,Sedan,1
CUST02484,6.0,6-10 yrs,3,Sports,1
CUST02485,11.0,11-20 yrs,4,Truck,2
CUST02486,0.0,0-2 yrs,1,Sedan,1
CUST02487,0.0,0-2 yrs,1,SUV,1
CUST02488,,20+ yrs,5,Truck,0
CUST02489,13.0,11-20 yrs,4,Sedan,1
CUST02490,20.0,11-20 yrs,4,Minivan,3
CUST02491,16.0,11-20 yrs,4,Truck,0
CUST02492,12.0,11-20 yrs,4,Sedan,1
CUST02493,7.0,6-10 yrs,3,Minivan,1
CUST02494,12.0,11-20 yrs,4,SUV,1
CUST02495,20.0,11-20 yrs,4,SUV,2
CUST02496,15.0,11-20 yrs,4,Truck,0
CUST02497,11.0,11-20 yrs,4,SUV,0
CUST02498,8.0,6-10 yrs,3,SUV,0
CUST02499,13.0,11-20 yrs,4,Sedan,2
CUST02500,6.0,6-10 yrs,3,SUV,0
CUST02501,13.0,11-20 yrs,4,SUV,3
CUST02502,5.0,3-5 yrs,2,SUV,0
CUST02503,7.0,6-10 yrs,3,SUV,0
CUST02504,2.0,0-2 yrs,1,SUV,0
CUST02505,6.0,6-10 yrs,3,SUV,1
CUST02506,5.0,3-5 yrs,2,SUV,0
CUST02507,21.0,20+ yrs,5,Sedan,0
CUST02508,3.0,3-5 yrs,2,Sedan,0
CUST02509,12.0,11-20 yrs,4,SUV,3
CUST02510,,3-5 yrs,2,Sedan,3
CUST02511,10.0,6-10 yrs,3,Sedan,0
CUST02512,12.0,11-20 yrs,4,Sedan,1
CUST02513,0.0,0-2 yrs,1,Sedan,1
CUST02514,,0-2 yrs,1,SUV,1
CUST02515,3.0,3-5 yrs,2,SUV,0
CUST02516,0.0,0-2 yrs,1,Sedan,0
CUST02517,10.0,6-10 yrs,3,Sedan,1
CUST02518,11.0,11-20 yrs,4,Sedan,0
CUST02519,2.0,0-2 yrs,1,SUV,0
CUST02520,,6-10 yrs,3,Truck,0
CUST02521,7.0,6-10 yrs,3,Sedan,2
CUST02522,9.0,6-10 yrs,3,SUV,2
CUST02523,5.0,3-5 yrs,2,Sedan,0
CUST02524,13.0,11-20 yrs,4,Sedan,1
CUST02525,21.0,20+ yrs,5,SUV,0
CUST02526,15.0,11-20 yrs,4,SUV,1
CUST02527,19.0,11-20 yrs,4,Sedan,0
CUST02528,0.0,0-2 yrs,1,Sedan,0
CUST02529,5.0,3-5 yrs,2,Sedan,2
CUST02530,13.0,11-20 yrs,4,Truck,1
CUST02531,20.0,11-20 yrs,4,Sedan,0
CUST02532,14.0,11-20 yrs,4,Sedan,0
CUST02533,2.0,0-2 yrs,1,Minivan,2
CUST02534,6.0,6-10 yrs,3,Sedan,0
CUST02535,12.0,11-20 yrs,4,Sedan,1
CUST02536,8.0,6-10 yrs,3,Sedan,0
CUST02537,4.0,3-5 yrs,2,Sedan,0
CUST02538,7.0,6-10 yrs,3,Sedan,1
CUST02539,9.0,6-10 yrs,3,Sports,2
CUST02540,2.0,0-2 yrs,1,MINIVAN,0
CUST02541,16.0,11-20 yrs,4,SUV,0
CUST02542,6.0,6-10 yrs,3,SUV,1
CUST02543,9.0,6-10 yrs,3,SUV,0
CUST02544,17.0,11-20 yrs,4,SUV,1
CUST02545,9.0,6-10 yrs,3,Truck,0
CUST02546,16.0,11-20 yrs,4,SUV,0
CUST02547,2.0,0-2 yrs,1,Sedan,0
CUST02548,13.0,11-20 yrs,4,Sedan,0
CUST02549,15.0,11-20 yrs,4,Minivan,0
CUST02550,4.0,3-5 yrs,2,Sedan,1
CUST02551,8.0,6-10 yrs,3,Minivan,0
CUST02552,8.0,6-10 yrs,3,Truck,1
CUST02553,11.0,11-20 yrs,4,SUV,2
CUST02554,13.0,11-20 yrs,4,Sedan,2
CUST02555,3.0,3-5 yrs,2,Sedan,1
CUST02556,9.0,6-10 yrs,3,SUV,0
CUST02557,21.0,20+ yrs,5,Truck,0
CUST02558,17.0,11-20 yrs,4,Truck,1
CUST02559,15.0,11-20 yrs,4,SUV,1
CUST02560,8.0,6-10 yrs,3,SUV,0
CUST02561,24.0,20+ yrs,5,Truck,3
CUST02562,17.0,11-20 yrs,4,Sports,0
CUST02563,10.0,6-10 yrs,3,Minivan,1
CUST02564,,11-20 yrs,4,SUV,0
CUST02565,6.0,6-10 yrs,3,Sedan,0
CUST02566,12.0,11-20 yrs,4,Sedan,0
CUST02567,,11-20 yrs,4,SUV,0
CUST02568,14.0,11-20 yrs,4,Truck,3
CUST02569,8.0,6-10 yrs,3,SUV,3
CUST02570,0.0,0-2 yrs,1,SUV,0
CUST02571,11.0,11-20 yrs,4,Minivan,0
CUST02572,14.0,11-20 yrs,4,Sedan,0
CUST02573,3.0,3-5 yrs,2,Sports,0
CUST02574,9.0,6-10 yrs,3,Sedan,1
CUST02575,19.0,11-20 yrs,4,Sedan,0
CUST02576,1.0,0-2 yrs,1,Minivan,0
CUST02577,,6-10 yrs,3,Sports,0
CUST02578,20.0,11-20 yrs,4,Truck,2
CUST02579,11.0,11-20 yrs,4,Minivan,0
CUST02580,6.0,6-10 yrs,3,Minivan,0
CUST02581,9.0,6-10 yrs,3,SUV,1
CUST02582,15.0,11-20 yrs,4,Truck,3
CUST02583,8.0,6-10 yrs,3,Sedan,1
CUST02584,14.0,11-20 yrs,4,Sedan,0
CUST02585,11.0,11-20 yrs,4,SUV,1
CUST02586,12.0,11-20 yrs,4,Truck,3
CUST02587,14.0,11-20 yrs,4,SUV,2
CUST02588,7.0,6-10 yrs,3,SUV,0
CUST02589,3.0,3-5 yrs,2,Sports,0
CUST02590,13.0,11-20 yrs,4,SUV,1
CUST02591,9.0,6-10 yrs,3,Sports,1
CUST02592,6.0,6-10 yrs,3,Minivan,0
CUST02593,,11-20 yrs,4,SUV,0
CUST02594,18.0,11-20 yrs,4,Sedan,1
CUST02595,8.0,6-10 yrs,3,Sedan,0
CUST02596,10.0,6-10 yrs,3,SUV,0
CUST02597,1.0,0-2 yrs,1,Truck,1
CUST02598,8.0,6-10 yrs,3,SUV,0
CUST02599,11.0,11-20 yrs,4,Minivan,1
CUST02600,9.0,6-10 yrs,3,Truck,2
CUST02601,7.0,6-10 yrs,3,Sedan,1
CUST02602,15.0,11-20 yrs,4,TRUCK,0
CUST02603,10.0,6-10 yrs,3,Sedan,0
CUST02604,28.0,20+ yrs,5,Sedan,1
CUST02605,,11-20 yrs,4,Sedan,3
CUST02606,0.0,0-2 yrs,1,Sedan,1
CUST02607,2.0,0-2 yrs,1,Minivan,1
CUST02608,13.0,11-20 yrs,4,SUV,0
CUST02609,5.0,3-5 yrs,2,SUV,0
CUST02610,5.0,3-5 yrs,2,Truck,1
CUST02611,1.0,0-2 yrs,1,Truck,0
CUST02612,6.0,6-10 yrs,3,SUV,2
CUST02613,11.0,11-20 yrs,4,Minivan,0
CUST02614,12.0,11-20 yrs,4,SUV,0
CUST02615,2.0,0-2 yrs,1,Minivan,0
CUST02616,15.0,11-20 yrs,4,Truck,0
CUST02617,1.0,0-2 yrs,1,Sedan,1
CUST02618,13.0,11-20 yrs,4,SUV,0
CUST02619,,11-20 yrs,4,Minivan,1
CUST02620,3.0,3-5 yrs,2,Minivan,1
CUST02621,2.0,0-2 yrs,1,Sedan,0
CUST02622,12.0,11-20 yrs,4,Sedan,0
CUST02623,6.0,6-10 yrs,3,SUV,2
CUST02624,8.0,6-10 yrs,3,Sedan,0
CUST02625,14.0,11-20 yrs,4,Sedan,1
CUST02626,13.0,11-20 yrs,4,Sedan,0
CUST02627,3.0,3-5 yrs,2,SEDAN,1
CUST02628,9.0,6-10 yrs,3,SUV,0
CUST02629,3.0,3-5 yrs,2,Minivan,0
CUST02630,16.0,11-20 yrs,4,Sedan,3
CUST02631,20.0,11-20 yrs,4,SUV,0
CUST02632,4.0,3-5 yrs,2,SUV,0
CUST02633,9.0,6-10 yrs,3,Minivan,0
CUST02634,16.0,11-20 yrs,4,SUV,2
CUST02635,10.0,6-10 yrs,3,Sedan,0
CUST02636,13.0,11-20 yrs,4,Minivan,0
CUST02637,10.0,6-10 yrs,3,Minivan,0
CUST02638,2.0,0-2 yrs,1,SUV,0
CUST02639,10.0,6-10 yrs,3,Sedan,1
CUST02640,17.0,11-20 yrs,4,Sedan,0
CUST02641,12.0,11-20 yrs,4,Sedan,0
CUST02642,21.0,20+ yrs,5,Sedan,0
CUST02643,0.0,0-2 yrs,1,Sedan,2
CUST02644,12.0,11-20 yrs,4,Sedan,0
CUST02645,5.0,3-5 yrs,2,Sedan,1
CUST02646,3.0,3-5 yrs,2,Truck,2
CUST02647,19.0,11-20 yrs,4,Truck,0
