CustomerID,Age,AgeBand,AgeBandSort,Gender,IncomeBand,Region,City,MaritalStatus,EducationLevel
CUST00356,63.0,55-64,5,Male,Medium,Quebec,Laval,Married,Master
CUST00357,35.0,35-44,3, Male,Medium,Alberta,Calgary,Single,Master
CUST00358,19.0,18-24,1,Male,Medium,Ontario,Ottawa,Widowed,Bachelor
CUST00359,71.0,65+,6,Male,Medium,Alberta,Edmonton,Single,Bachelor
CUST00360,52.0,45-54,4,Female,Low,Alberta,Red Deer,Married,Bachelor
CUST00361,33.0,25-34,2,Female,High,Quebec,Quebec City,Married,College
CUST00362,58.0,55-64,5,Female,Low,Ontario,London,Single,College
CUST00363,53.0,45-54,4,Female,Low,Quebec,Laval,Divorced,Bachelor
CUST00364,50.0,45-54,4,Male,Low,Ontario,London,Married,College
CUST00365,21.0,18-24,1,Male,Low,Ontario,London,Married,Bachelor
CUST00366,50.0,45-54,4,Male,Low,Ontario,London,Married,Bachelor
CUST00367,31.0,25-34,2,Male,very high,Ontario,Ottawa,Married,Bachelor
CUST00368,38.0,35-44,3,Female,Medium,Quebec,Laval,Single,Master
CUST00369,65.0,65+,6,Female,Low,Alberta,Calgary,Married,Bachelor
CUST00370,37.0,35-44,3,Male,Low,Ontario,Toronto,Married,PhD
CUST00371,73.0,65+,6,Male,Very High,Prairies,Saskatoon,Single,Bachelor
CUST00372,25.0,25-34,2,Female,Medium,Atlantic,Moncton,Married,High School
CUST00373,24.0,18-24,1,Female,Medium,Atlantic,St. John's,Married,Bachelor
CUST00374,20.0,18-24,1,Male,High,Alberta,Red Deer,Married,Bachelor
CUST00375,,25-34,2, Female,Medium,Quebec,Montreal,Single,Bachelor
CUST00376,50.0,45-54,4,Female,Medium,Ontario,Ottawa,Married,Bachelor
CUST00377,65.0,65+,6,Male,Low,Quebec,Laval,Single,High School
CUST00378,29.0,25-34,2,Male,Medium,Quebec,Montreal,Married,PhD
CUST00379,68.0,65+,6,Female,Medium,Alberta,Calgary,Divorced,Master
CUST00380,39.0,35-44,3,Female,High,Atlantic,St. John's,Single,Bachelor
CUST00381,72.0,65+,6,Female,Medium,Quebec,Quebec City,Single,High School
CUST00382,39.0,35-44,3,Male,Medium,Ontario,Toronto,Married,Master
CUST00383,63.0,55-64,5,Male,Low,Ontario,Hamilton,Single,College
CUST00384,47.0,45-54,4,Female,Low,Ontario,London,Single,College
CUST00385,55.0,55-64,5,Female,Medium,Quebec,Montreal,Married,Bachelor
CUST00386,55.0,55-64,5,Male,Very High,Quebec,Quebec City,Married,Bachelor
CUST00387,62.0,55-64,5,Female,Medium,Alberta,Red Deer,Married,High School
CUST00388,68.0,65+,6,Female,High,Quebec,Quebec City,Married,Bachelor
CUST00389,71.0,65+,6,Female,Medium,Prairies,Saskatoon,Married,Bachelor
CUST00390,25.0,25-34,2,Female,Low,BC,Vancouver,Divorced,Bachelor
CUST00391,44.0,35-44,3,Female,Low,Alberta,Edmonton,Single,College
CUST00392,44.0,35-44,3,Male,Medium,Ontario,Toronto,Single,High School
CUST00393,51.0,45-54,4,Female,Low,Alberta,Red Deer,Single,High School
CUST00394,38.0,35-44,3,Male,Low,BC,Kelowna,Single,High School
CUST00395,47.0,45-54,4,Female,High,Ontario,London,Single,College
CUST00396,50.0,45-54,4,Male,Low,Ontario,Toronto,Married,College
CUST00397,45.0,45-54,4,Female,Medium,Prairies,Winnipeg,Married,College
CUST00398,64.0,55-64,5,Male,Medium,Ontario,Toronto,Single,College
CUST00399,50.0,45-54,4,Male,Medium,Quebec,Quebec City,Married,College
CUST00400,22.0,18-24,1,Male,Medium,Ontario,Hamilton,Married,College
CUST00401,65.0,65+,6,Male,Medium,BC,Kelowna,Single,Bachelor
CUST00402,36.0,35-44,3,Female,Medium,Alberta,Edmonton,Single,Bachelor
CUST00403,21.0,18-24,1,Female,High,Quebec,Montreal,Single,High School
CUST00404,52.0,45-54,4,Female,High,Quebec,Laval,Single,College
CUST00405,66.0,65+,6,Male,Low,Atlantic,Moncton,Married,Bachelor
CUST00406,34.0,25-34,2,Male,Low,Alberta,Calgary,Single,College
CUST00407,61.0,55-64,5,Male,High,Prairies,Regina,Single,Master
CUST00408,45.0,45-54,4,Male,Medium,Quebec,Montreal,Single,Bachelor
CUST00409,47.0,45-54,4,Female,Medium,Ontario,Ottawa,Divorced,College
CUST00410,46.0,45-54,4,Male,Medium,Quebec,Laval,Single,Bachelor
CUST00411,63.0,55-64,5,Male,Low,BC,Vancouver,Married,Bachelor
CUST00412,70.0,65+,6,Male,Medium,Ontario,Toronto,Single,High School
CUST00413,23.0,18-24,1,Male,Medium,Ontario,Toronto,Married,College
CUST00414,52.0,45-54,4,Female,Low,Ontario,Ottawa,Divorced,Bachelor
CUST00415,58.0,55-64,5,Female,Medium,Quebec,Montreal,Married,Master
CUST00416,54.0,45-54,4,Male,High,Alberta,Red Deer,Divorced,College
CUST00417,41.0,35-44,3,Male,Medium,Ontario,Hamilton,Married,College
CUST00418,46.0,45-54,4,Male,Low,BC,Vancouver,Married,High School
CUST00419,66.0,65+,6,Male,Medium,Prairies,Saskatoon,Married,Bachelor
CUST00420,63.0,55-64,5, Male,High,Ontario,London,Single,Bachelor
CUST00421,70,65+,6,Female,High,BC,Kelowna,Married,College
CUST00422,48.0,45-54,4,Female,Medium,Atlantic,St. John's,Widowed,Bachelor
CUST00423,52.0,45-54,4,Female,Low,Atlantic,St. John's,Single,College
CUST00424,50.0,45-54,4,Male,High,Ontario,Toronto,Widowed,Bachelor
CUST00425,69.0,65+,6,Male,high,Ontario,London,Married,College
CUST00426,38.0,35-44,3,Female,Low,Ontario,Hamilton,Married,Bachelor
CUST00427,49.0,45-54,4,Female,Medium,BC,Vancouver,Married,Master
CUST00428,40.0,35-44,3,Female,Medium,BC,Vancouver,Divorced,Bachelor
CUST00429,50.0,45-54,4,Male,High,BC,Vancouver,Married,College
CUST00430,20.0,18-24,1,Female,Low,Ontario,London,Single,Bachelor
CUST00431,35.0,35-44,3,Male,Medium,Ontario,Toronto,Married,Bachelor
CUST00432,42.0,35-44,3,Female,Very High,BC,Vancouver,Widowed,PhD
CUST00433,59.0,55-64,5,Female,High,Quebec,Laval,Married,College
CUST00434,48.0,45-54,4,Female,Very High,BC,Vancouver,Single,Bachelor
CUST00435,71.0,65+,6,Male,Very High,Quebec,Montreal,Single,College
CUST00436,20.0,18-24,1,Female,Low,Ontario,Toronto,Divorced,College
CUST00437,57.0,55-64,5,Male,Medium,Ontario,Toronto,Single,High School
CUST00438,63.0,55-64,5,Male,Medium,Ontario,Toronto,Married,College
CUST00439,41.0,35-44,3,Male,high,Ontario,London,Single,High School
CUST00440,67.0,65+,6,Female,Medium,Ontario,Toronto,Single,High School
CUST00441,49.0,45-54,4,Male,Very High,Ontario,Hamilton,Single,High School
CUST00442,64.0,55-64,5, Male,Medium,Ontario,Toronto,Single,Bachelor
CUST00443,39.0,35-44,3,Female,High,Ontario,Toronto,Married,Bachelor
CUST00444,40.0,35-44,3,Male,Low,Alberta,Red Deer,Single,Master
CUST00445,19.0,18-24,1,Female,Low,Ontario,London,Single,Bachelor
CUST00446,44.0,35-44,3,Male,High,BC,Kelowna,Married,Master
CUST00447,59.0,55-64,5,Male,Low,BC,Victoria,Divorced,Bachelor
CUST00448,19.0,18-24,1,Female,High,BC,Kelowna,Married,High School
CUST00449,43.0,35-44,3,Male,Low,Atlantic,St. John's,Single,Bachelor
CUST00450,34.0,25-34,2,Male,High,Ontario,Toronto,Single,Bachelor
CUST00451,57,55-64,5,Female,Medium,Alberta,Edmonton,Married,Bachelor
CUST00452,50.0,45-54,4,Female,Medium,Atlantic,Halifax,Divorced,Master
CUST00453,26.0,25-34,2,Female,High,Alberta,Edmonton,Single,Bachelor
CUST00454,60.0,55-64,5, Male,Medium,Ontario,London,Single,College
CUST00455,71.0,65+,6,Male,Low,Ontario,London,Married,Master
CUST00456,65.0,65+,6,Female,Low,Ontario,Toronto,Married,Bachelor
CUST00457,56,55-64,5,Female,Medium,BC,Kelowna,Married,High School
CUST00458,46.0,45-54,4,Female,Medium,BC,Kelowna,Single,Bachelor
CUST00459,59.0,55-64,5,Female,High,Ontario,Ottawa,Single,Bachelor
CUST00460,72.0,65+,6,Female,Medium,Quebec,Montreal,Single,Bachelor
CUST00461,43,35-44,3,Male,Medium,BC,Vancouver,Single,Master
CUST00462,52.0,45-54,4,Male,Medium,Quebec,Laval,Widowed,High School
CUST00463,67.0,65+,6,Female,Low,Alberta,Red Deer,Single,Bachelor
CUST00464,42.0,35-44,3, Male,Medium,Alberta,Edmonton,Married,Master
CUST00465,41.0,35-44,3,Male,Very High,Ontario,Hamilton,Married,Bachelor
CUST00466,30.0,25-34,2,Female,High,BC,Victoria,Single,College
CUST00467,24.0,18-24,1,Female,Medium,Ontario,London,Divorced,College
CUST00468,74.0,65+,6,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST00469,53.0,45-54,4,Male,High,Atlantic,Moncton,Widowed,College
CUST00470,62.0,55-64,5,Male,Medium,Prairies,Saskatoon,Single,Master
CUST00471,37.0,35-44,3,Female,Low,Quebec,Laval,Single,High School
CUST00472,18.0,18-24,1,Female,Low,Ontario,Ottawa,Single,Bachelor
CUST00473,25.0,25-34,2,Male,Medium,Ontario,Hamilton,Single,High School
CUST00474,,55-64,5,Male,Very High,Quebec,Quebec City,Married,Bachelor
CUST00475,33.0,25-34,2,Female,High,Ontario,Hamilton,Divorced,Bachelor
CUST00476,31.0,25-34,2,Male,Low,Quebec,Quebec City,Single,High School
CUST00477,29.0,25-34,2,Female,Low,Ontario,Hamilton,Divorced,Bachelor
CUST00478,,65+,6,Female,High,Ontario,Toronto,Married,High School
CUST00479,40.0,35-44,3,Male,High,Ontario,London,Married,Bachelor
CUST00480,32.0,25-34,2,Female,Medium,Atlantic,Moncton,Single,Bachelor
CUST00481,45.0,45-54,4,Male,Medium,BC,Victoria,Single,College
CUST00482,51.0,45-54,4,Male,Low,Ontario,Toronto,Divorced,High School
CUST00483,19.0,18-24,1,Female,high,Ontario,Toronto,Single,Bachelor
CUST00484,49.0,45-54,4,Male,high,Quebec,Quebec City,Married,College
CUST00485,40.0,35-44,3,Female,Medium,Ontario,Hamilton,Married,High School
CUST00486,39.0,35-44,3,Female,High,Quebec,Quebec City,Divorced,Bachelor
CUST00487,68,65+,6, Male,Low,Alberta,Red Deer,Married,College
CUST00488,42.0,35-44,3,Male,Low,BC,Vancouver,Single,Bachelor
CUST00489,39.0,35-44,3,Male,Low,BC,Kelowna,Married,Bachelor
CUST00490,39.0,35-44,3,Male,Low,Quebec,Quebec City,Single,High School
CUST00491,66.0,65+,6,Male,Medium,Prairies,Winnipeg,Married,High School
CUST00492,69.0,65+,6,Male,Medium,Prairies,Winnipeg,Single,Bachelor
CUST00493,59.0,55-64,5,Male,medium,Quebec,Quebec City,Married,High School
CUST00494,23.0,18-24,1,Female,medium,Ontario,Ottawa,Single,High School
CUST00495,32.0,25-34,2,Female,Medium,Quebec,Montreal,Widowed,Bachelor
CUST00496,71.0,65+,6,Female,Low,Ontario,Hamilton,Married,Bachelor
CUST00497,60.0,55-64,5,Male,Medium,BC,Kelowna,Divorced,College
CUST00498,,45-54,4,Male,Medium,Quebec,Laval,Single,Bachelor
CUST00499,50.0,45-54,4,Female,Medium,Ontario,Ottawa,Married,Bachelor
CUST00500,25.0,25-34,2,Male,High,Ontario,Toronto,Single,Bachelor
CUST00501,70.0,65+,6,Male,High,Quebec,Laval,Married,Bachelor
CUST00502,,55-64,5,Female,High,Prairies,Winnipeg,Divorced,Master
CUST00503,61.0,55-64,5,Female,Medium,Quebec,Laval,Widowed,College
CUST00504,22.0,18-24,1,Female,Low,BC,Vancouver,Single,College
CUST00505,56.0,55-64,5,Male,High,Ontario,Ottawa,Divorced,High School
CUST00506,21.0,18-24,1,Female,Low,Quebec,Quebec City,Married,High School
CUST00507,23.0,18-24,1,Female,Medium,Quebec,Quebec City,Widowed,High School
CUST00508,62.0,55-64,5,Female,Low,BC,Kelowna,Married,College
CUST00509,49.0,45-54,4,Female,high,Ontario,Ottawa,Widowed,Bachelor
CUST00510,69.0,65+,6,Female,Low,Quebec,Quebec City,Divorced,High School
CUST00511,47.0,45-54,4,Female,Very High,Ontario,London,Single,Bachelor
CUST00512,64.0,55-64,5,Male,high,Ontario,Ottawa,Single,College
CUST00513,52,45-54,4,Female,Medium,Atlantic,Halifax,Single,PhD
CUST00514,72.0,65+,6,Female,High,Ontario,Toronto,Married,Bachelor
CUST00515,57.0,55-64,5,Female,Medium,Ontario,Toronto,Divorced,Bachelor
CUST00516,69.0,65+,6,Male,High,Quebec,Montreal,Married,Master
CUST00517,33.0,25-34,2,Male,Medium,Alberta,Calgary,Married,Master
CUST00518,30.0,25-34,2,Female,High,Quebec,Montreal,Married,Bachelor
CUST00519,,65+,6,Female,Medium,Alberta,Calgary,Single,College
CUST00520,59.0,55-64,5, Female,Very High,Alberta,Edmonton,Single,Bachelor
CUST00521,47.0,45-54,4,Female,Medium,Ontario,Ottawa,Married,College
CUST00522,36.0,35-44,3,Female,Medium,Quebec,Laval,Single,College
CUST00523,34.0,25-34,2,Female,High,Quebec,Quebec City,Single,College
CUST00524,73.0,65+,6,Female,High,Alberta,Calgary,Married,College
CUST00525,36.0,35-44,3,Female,Medium,Ontario,Toronto,Single,College
CUST00526,45.0,45-54,4,Female,Low,Ontario,Hamilton,Single,High School
CUST00527,72.0,65+,6,Male,Medium,BC,Victoria,Single,College
CUST00528,43.0,35-44,3,Male,Very High,Quebec,Quebec City,Widowed,College
CUST00529,54.0,45-54,4,Female,High,Quebec,Laval,Single,College
CUST00530,43.0,35-44,3,Male,High,Quebec,Montreal,Divorced,Bachelor
CUST00531,70.0,65+,6,Male,Low,Ontario,London,Single,College
CUST00532,40.0,35-44,3,Male,Medium,Quebec,Montreal,Divorced,PhD
CUST00533,26.0,25-34,2,Male,Medium,Quebec,Montreal,Married,High School
CUST00534,29.0,25-34,2,Male,High,Prairies,Winnipeg,Divorced,Master
CUST00535,70.0,65+,6,Male,Low,Ontario,Hamilton,Divorced,College
CUST00536,18,18-24,1,Female,High,Alberta,Edmonton,Married,Master
CUST00537,18.0,18-24,1,Female,Medium,BC,Vancouver,Divorced,College
CUST00538,64.0,55-64,5,Male,Low,Ontario,London,Married,Bachelor
CUST00539,51.0,45-54,4,Male,Medium,BC,Victoria,Married,High School
CUST00540,49.0,45-54,4, Female,Medium,Ontario,Ottawa,Married,Bachelor
CUST00541,71.0,65+,6,Male,Medium,Atlantic,Halifax,Divorced,College
CUST00542,65.0,65+,6,Female,Low,Prairies,Winnipeg,Divorced,Bachelor
CUST00543,42.0,35-44,3,Female,Low,Ontario,Toronto,Single,Bachelor
CUST00544,57.0,55-64,5,Female,High,Ontario,Ottawa,Married,Master
CUST00545,62.0,55-64,5,Male,Low,Quebec,Laval,Divorced,Bachelor
CUST00546,70.0,65+,6,Female,Low,Quebec,Montreal,Married,College
CUST00547,18.0,18-24,1,Male,Medium,Quebec,Quebec City,Widowed,High School
CUST00548,33.0,25-34,2,Female,Medium,Ontario,Ottawa,Single,Bachelor
CUST00549,56.0,55-64,5,Female,High,BC,Vancouver,Married,High School
CUST00550,22.0,18-24,1,Male,Medium,Ontario,Hamilton,Married,Master
CUST00551,39.0,35-44,3,Male,High,Alberta,Calgary,Single,College
CUST00552,46.0,45-54,4,Male,Medium,Alberta,Calgary,Married,Bachelor
CUST00553,72.0,65+,6,Female,Low,Quebec,Laval,Married,Bachelor
CUST00554,20.0,18-24,1,Male,Low,Alberta,Calgary,Single,College
CUST00555,29.0,25-34,2,Female,Medium,Ontario,Toronto,Single,Bachelor
CUST00556,43.0,35-44,3,Male,Medium,Ontario,Hamilton,Single,College
CUST00557,33.0,25-34,2,Female,High,BC,Victoria,Married,High School
CUST00558,68.0,65+,6,Female,Medium,Quebec,Quebec City,Married,PhD
CUST00559,54,45-54,4,Female,Medium,Quebec,Quebec City,Single,College
CUST00560,39.0,35-44,3,Female,Low,Prairies,Saskatoon,Married,Bachelor
CUST00561,74.0,65+,6,Male,Low,Atlantic,Moncton,Single,Bachelor
CUST00562,46.0,45-54,4,Male,Medium,BC,Vancouver,Divorced,Bachelor
CUST00563,31.0,25-34,2,Female,Medium,Alberta,Red Deer,Single,High School
CUST00564,,45-54,4,Male,Medium,Ontario,Ottawa,Divorced,Bachelor
CUST00565,22.0,18-24,1, Male,Low,Ontario,Hamilton,Married,College
CUST00566,64.0,55-64,5,Male,High,Alberta,Edmonton,Divorced,Bachelor
CUST00567,66.0,65+,6,Male,High,Quebec,Montreal,Single,PhD
CUST00568,47.0,45-54,4,Male,Medium,Quebec,Quebec City,Single,High School
CUST00569,63.0,55-64,5,Female,Medium,Ontario,London,Divorced,Bachelor
CUST00570,69,65+,6,Male,Very High,BC,Victoria,Single,College
CUST00571,22.0,18-24,1,Female,Medium,Ontario,Hamilton,Married,College
CUST00572,29,25-34,2,Male,Medium,BC,Kelowna,Single,College
CUST00573,33.0,25-34,2,Female,Low,Ontario,Toronto,Married,College
CUST00574,43.0,35-44,3,Male,Medium,Ontario,Hamilton,Divorced,College
CUST00575,43.0,35-44,3,Female,Low,Ontario,Hamilton,Widowed,College
CUST00576,65.0,65+,6,Female,Very High,Ontario,Hamilton,Married,Bachelor
CUST00577,38.0,35-44,3,Male,High,Prairies,Winnipeg,Married,High School
CUST00578,56.0,55-64,5,Female,High,Ontario,Toronto,Widowed,College
CUST00579,53.0,45-54,4,Female,High,Ontario,Toronto,Divorced,College
CUST00580,50.0,45-54,4,Female,Medium,Quebec,Laval,Single,Bachelor
CUST00581,47.0,45-54,4,Female,Medium,Quebec,Laval,Married,High School
CUST00582,54.0,45-54,4,Male,high,Ontario,Toronto,Single,Master
CUST00583,40.0,35-44,3, Female,Very High,Ontario,Hamilton,Widowed,High School
CUST00584,27.0,25-34,2,Male,Medium,Atlantic,St. John's,Single,College
CUST00585,71,65+,6,Male,Very High,BC,Victoria,Married,High School
CUST00586,22.0,18-24,1,Female,Medium,Quebec,Montreal,Married,College
CUST00587,53.0,45-54,4,Male,Medium,Quebec,Montreal,Divorced,Bachelor
CUST00588,51.0,45-54,4,Female,Medium,Ontario,London,Divorced,Bachelor
CUST00589,,65+,6,Female,Low,Ontario,Hamilton,Single,High School
CUST00590,48.0,45-54,4,Female,Low,BC,Kelowna,Married,High School
CUST00591,27.0,25-34,2,Female,Low,Prairies,Saskatoon,Widowed,College
CUST00592,36.0,35-44,3,Male,Medium,Ontario,Toronto,Married,Master
CUST00593,49.0,45-54,4,Male,Medium,Alberta,Calgary,Married,Master
CUST00594,18.0,18-24,1,Male,Medium,Ontario,Hamilton,Married,College
CUST00595,73.0,65+,6, Male,Very High,Ontario,Toronto,Single,Bachelor
CUST00596,22.0,18-24,1,Male,Medium,Ontario,Hamilton,Married,Master
CUST00597,62.0,55-64,5,Male,Medium,Ontario,London,Single,Bachelor
CUST00598,21.0,18-24,1,Female,Low,Prairies,Saskatoon,Married,Master
CUST00599,33.0,25-34,2,Female,Low,Quebec,Laval,Divorced,Bachelor
CUST00600,,35-44,3,Male,High,Ontario,Ottawa,Single,College
CUST00601,33.0,25-34,2,Female,Medium,Atlantic,St. John's,Married,Bachelor
CUST00602,72.0,65+,6,Male,High,Prairies,Saskatoon,Single,Bachelor
CUST00603,19.0,18-24,1,Male,Low,Alberta,Edmonton,Single,Bachelor
CUST00604,66.0,65+,6,Female,Medium,Prairies,Winnipeg,Divorced,High School
CUST00605,45.0,45-54,4,Female,Medium,Ontario,Hamilton,Married,Bachelor
CUST00606,49.0,45-54,4,Female,Low,Alberta,Calgary,Single,College
CUST00607,44,35-44,3,Male,Low,BC,Vancouver,Married,College
CUST00608,37.0,35-44,3,Female,Low,Alberta,Red Deer,Married,Bachelor
CUST00609,41,35-44,3,Female,Medium,Alberta,Calgary,Single,Bachelor
CUST00610,,25-34,2,Female,Low,Ontario,Toronto,Married,Bachelor
CUST00611,,65+,6,Female,Very High,Alberta,Calgary,Married,PhD
CUST00612,52.0,45-54,4,Female,Medium,Ontario,London,Married,Bachelor
CUST00613,50.0,45-54,4, Female,Low,Ontario,Hamilton,Single,Bachelor
CUST00614,50.0,45-54,4,Female,Low,Ontario,London,Single,Bachelor
CUST00615,68.0,65+,6,Female,Medium,Prairies,Winnipeg,Single,College
CUST00616,60.0,55-64,5,Female,Low,Ontario,Toronto,Single,Master
CUST00617,54.0,45-54,4,Male,High,Quebec,Montreal,Divorced,College
CUST00618,29.0,25-34,2,Female,Very High,Quebec,Laval,Single,Bachelor
CUST00619,20.0,18-24,1,Male,Low,Atlantic,Moncton,Single,College
CUST00620,18.0,18-24,1,Male,Medium,Ontario,London,Divorced,High School
CUST00621,50.0,45-54,4,Female,Low,Alberta,Edmonton,Married,High School
CUST00622,57.0,55-64,5,Female,Medium,Alberta,Edmonton,Single,Bachelor
CUST00623,27.0,25-34,2,Female,Medium,Quebec,Quebec City,Widowed,College
CUST00624,60.0,55-64,5,Male,Medium,Quebec,Montreal,Single,College
CUST00625,61.0,55-64,5,Female,Low,Alberta,Red Deer,Married,Bachelor
CUST00626,46.0,45-54,4,Male,High,Prairies,Winnipeg,Single,High School
CUST00627,30.0,25-34,2,Female,Medium,Alberta,Red Deer,Married,College
CUST00628,29.0,25-34,2,Female,Low,Ontario,Toronto,Married,College
CUST00629,48.0,45-54,4,Female,High,Prairies,Saskatoon,Single,Bachelor
CUST00630,63.0,55-64,5,Female,Medium,Quebec,Quebec City,Married,Bachelor
CUST00631,19.0,18-24,1,Female,High,Quebec,Laval,Married,Master
CUST00632,68.0,65+,6,Female,Low,Alberta,Calgary,Married,College
CUST00633,67.0,65+,6,Male,High,Ontario,Ottawa,Divorced,College
CUST00634,52.0,45-54,4,Male,High,Alberta,Red Deer,Married,High School
CUST00635,40.0,35-44,3,Female,Low,BC,Vancouver,Married,PhD
CUST00636,34.0,25-34,2,Female,High,Prairies,Regina,Married,Bachelor
CUST00637,43.0,35-44,3,Male,Medium,Ontario,London,Married,Bachelor
CUST00638,25.0,25-34,2,Female,Very High,Quebec,Montreal,Married,Master
CUST00639,46.0,45-54,4,Male,Low,Alberta,Calgary,Married,College
CUST00640,43.0,35-44,3,Female,Medium,Ontario,Toronto,Married,College
CUST00641,27.0,25-34,2,Female,Medium,Ontario,London,Widowed,Bachelor
CUST00642,43.0,35-44,3,Female,Very High,Atlantic,St. John's,Married,Bachelor
CUST00643,51.0,45-54,4,Female,Medium,Ontario,Hamilton,Single,Bachelor
CUST00644,68.0,65+,6,Male,Very High,Atlantic,Halifax,Married,Bachelor
CUST00645,58.0,55-64,5,Male,Very High,Ontario,Ottawa,Divorced,Bachelor
CUST00646,24.0,18-24,1,Female,Medium,Quebec,Montreal,Divorced,Master
CUST00647,21.0,18-24,1,Female,High,Alberta,Red Deer,Divorced,Bachelor
CUST00648,70.0,65+,6,Male,Very High,BC,Vancouver,Divorced,College
CUST00649,67.0,65+,6,Female,Medium,BC,Kelowna,Single,Bachelor
CUST00650,62.0,55-64,5,Male,Medium,Quebec,Montreal,Married,Bachelor
CUST00651,28.0,25-34,2,Female,Medium,Alberta,Calgary,Married,Bachelor
CUST00652,46.0,45-54,4,Female,Medium,Ontario,London,Single,College
CUST00653,73.0,65+,6,Male,Low,Quebec,Quebec City,Married,High School
CUST00654,53.0,45-54,4,Male,Low,Ontario,London,Divorced,College
CUST00655,42.0,35-44,3,Female,Medium,BC,Victoria,Married,PhD
CUST00656,38.0,35-44,3,Female,Medium,Ontario,London,Widowed,High School
CUST00657,74.0,65+,6,Female,Low,Ontario,Hamilton,Widowed,Bachelor
CUST00658,53.0,45-54,4,Female,High,Quebec,Montreal,Single,Bachelor
CUST00659,27.0,25-34,2,Female,High,Ontario,London,Divorced,Master
CUST00660,54.0,45-54,4,Female,Low,Ontario,Hamilton,Single,Bachelor
CUST00661,26.0,25-34,2,Female,High,BC,Vancouver,Married,Master
CUST00662,41.0,35-44,3,Male,High,Quebec,Montreal,Single,Bachelor
CUST00663,52,45-54,4,Male,Very High,Alberta,Calgary,Single,Master
CUST00664,66.0,65+,6,Male,Low,BC,Victoria,Divorced,College
CUST00665,52.0,45-54,4,Female,Low,Ontario,London,Single,College
CUST00666,65.0,65+,6,Male,Very High,BC,Kelowna,Married,Master
CUST00667,53.0,45-54,4,Female,Very High,Ontario,London,Single,College
CUST00668,35.0,35-44,3, Female,High,Alberta,Calgary,Single,Master
CUST00669,66.0,65+,6,Female,High,Atlantic,Halifax,Single,College
CUST00670,56.0,55-64,5,Male,Low,Quebec,Laval,Married,College
CUST00671,49.0,45-54,4,Male,Medium,BC,Kelowna,Single,College
CUST00672,41.0,35-44,3,Male,Low,Ontario,Toronto,Single,Bachelor
CUST00673,40.0,35-44,3,Male,Low,Quebec,Quebec City,Married,High School
