PolicyID,CustomerID,RiskScore,RiskCategory,AnnualPremium,ClaimAmount,ClaimsCount,PolicyYear
POL000434,CUST04943,26.0,Medium,1405.24,0.0,0,2025
POL000435,CUST00279,20.8,Low,1378.03,0.0,0,2025
POL000436,CUST02518,12.7,Low,917.19,0.0,0,2025
POL000437,CUST03201,53.1,High,2371.13,0.0,0,2025
POL000438,CUST02211,,Medium,1404.61,0.0,0,2025
POL000439,CUST00093,15.5,Low,1323.28,1466.9,2,2025
POL000440,CUST00022,8.6,Low,1130.76,0.0,0,2025
POL000441,CUST03613,13.3,Low,968.14,0.0,0,2025
POL000442,CUST01214,13.3,Low,1310.41,0.0,0,2025
POL000443,CUST02187,18.7,Low,1332.3,0.0,0,2025
POL000444,CUST03188,24.9,Low,1068.04,0.0,0,2025
POL000445,CUST00597,1.9,Low,934.07,0.0,0,2025
POL000446,CUST01653,34.4,Medium,1707.02,0.0,0,2025
POL000447,CUST02925,24.4,Low,,0.0,0,2025
POL000448,CUST02891,5.1,Low,998.93,0.0,0,2025
POL000449,CUST03926,10.5,Low,1440.32,0.0,0,2025
POL000450,CUST00563,51.1,High,1901.99,0.0,0,2025
POL000451,CUST00235,37.4,Medium,1727.0,0.0,0,2025
POL000452,CUST01929,53.8,High,2232.49,0.0,0,2025
POL000453,CUST01028,4.9,Low,1116.24,2068.35,1,2025
POL000454,CUST02779,14.9,Low,1542.77,0.0,0,2025
POL000455,CUST02998,12.9,Low,1213.39,0.0,0,2025
POL000456,CUST01351,41.5,Medium,1798.52,0.0,0,2025
POL000457,CUST01246,7.3,Low,1484.34,0.0,0,2025
POL000458,CUST01418,10.5,Low,1237.37,3602.03,2,2025
POL000459,CUST00165,18.0,Low,1140.6,0.0,0,2025
POL000460,CUST00993,5.7,Low,1036.28,0.0,0,2025
POL000461,CUST03631,5.3,Low,1259.95,3819.49,1,2025
POL000462,CUST04631,40.2,Medium,,0.0,0,2025
POL000463,CUST04331,34.4,Medium,1877.14,0.0,0,2025
POL000464,CUST04505,34.6,Medium,1755.38,0.0,0,2025
POL000465,CUST01382,16.8,Low,1337.88,0.0,0,2025
POL000466,CUST01936,0.1,Low,1108.28,0.0,0,2025
POL000467,CUST03533,8.0,Low,1576.92,14515.16,1,2025
POL000468,CUST02595,11.8,Low,1610.01,0.0,0,2025
POL000469,CUST04957,8.9,Low,1154.99,0.0,0,2025
POL000470,CUST01381,18.0,Low,1578.18,0.0,0,2025
POL000471,CUST03908,42.1,Medium,1806.67,0.0,0,2025
POL000472,CUST01285,15.5,Low,1295.64,0.0,0,2025
POL000473,CUST01326,20.6,Low,1636.1,0.0,0,2025
POL000474,CUST00657,0.0,Low,724.24,996.73,1,2025
POL000475,CUST04863,17.5,Low,1233.32,5164.43,3,2025
POL000476,CUST01270,31.6,Medium,1770.51,0.0,0,2025
POL000477,CUST02290,24.5,Low,1409.26,4413.92,1,2025
POL000478,CUST00162,13.3,Low,1394.03,0.0,0,2025
POL000479,CUST03130,16.5,Low,1628.5,0.0,0,2025
POL000480,CUST04712,11.6,Low,1393.83,0.0,0,2025
POL000481,CUST04948,4.5,Low,1424.16,0.0,0,2025
POL000482,CUST03306,9.2,Low,1014.3,0.0,0,2025
POL000483,CUST00960,13.9,Low,1438.48,0.0,0,2025
POL000484,CUST03582,,Low,1192.9,0.0,0,2025
POL000485,CUST01077,4.7,Low,1156.42,0.0,0,2025
POL000486,CUST03471,35.1,Medium,1713.7,0.0,0,2025
POL000487,CUST03812,19.2,Low,1356.7,483.17,1,2025
POL000488,CUST00818,41.9,Medium,1975.44,0.0,0,2025
POL000489,CUST01500,1.0,Low,1165.26,0.0,0,2025
POL000490,CUST00962,8.6,Low,1413.53,12142.08,1,2025
POL000491,CUST04416,25.3,Medium,,0.0,0,2025
POL000492,CUST00406,,Low,1147.2,0.0,0,2025
POL000493,CUST02908,56.3,High,2161.58,0.0,0,2025
POL000494,CUST02378,15.8,Low,1150.23,0.0,0,2025
POL000495,CUST03762,19.5,Low,1204.18,1756.48,2,2025
POL000496,CUST02355,4.7,Low,1040.03,980.87,1,2025
POL000497,CUST01979,52.6,High,,0.0,0,2025
POL000498,CUST01192,26.9,Medium,1449.25,0.0,0,2025
POL000499,CUST01853,14.3,Low,1530.11,0.0,0,2025
POL000500,CUST02200,6.0,Low,1109.15,0.0,0,2025
POL000501,CUST01242,34.2,Medium,1741.11,0.0,0,2025
POL000502,CUST00931,18.0,Low,1010.6,3611.3,1,2025
POL000503,CUST02926,21.8,Low,1120.31,0.0,0,2025
POL000504,CUST00726,29.8,Medium,1835.28,0.0,0,2025
POL000505,CUST02473,4.8,Low,1022.33,237.77,1,2025
POL000506,CUST00196,17.2,Low,1329.11,0.0,0,2025
POL000507,CUST03156,41.6,Medium,1726.76,13279.81,1,2025
POL000508,CUST00229,19.7,Low,1239.15,0.0,0,2025
POL000509,CUST00259,,High,,0.0,0,2025
POL000510,CUST03005,4.7,Low,1419.79,5221.43,1,2025
POL000511,CUST00115,6.9,Low,1132.81,0.0,0,2025
POL000512,CUST01796,10.7,Low,1446.11,0.0,0,2025
POL000513,CUST00972,3.3,Low,1230.37,0.0,0,2025
POL000514,CUST04474,17.7,Low,1380.91,0.0,0,2025
POL000515,CUST01217,26.0,Medium,1598.36,3990.23,1,2025
POL000516,CUST03672,33.3,Medium,1702.93,0.0,0,2025
POL000517,CUST03423,18.2,Low,1291.68,0.0,0,2025
POL000518,CUST02900,4.6,Low,1125.7,5224.47,1,2025
POL000519,CUST00440,10.8,Low,1069.63,0.0,0,2025
POL000520,CUST04846,21.9,Low,1839.77,0.0,0,2025
POL000521,CUST01444,,Low,1374.42,348.05,2,2025
POL000522,CUST01628,59.8,High,1873.18,0.0,0,2025
POL000523,CUST02250,15.9,Low,1650.52,0.0,0,2025
POL000524,CUST03007,22.2,Low,1394.46,10299.29,3,2025
POL000525,CUST02149,12.7,Low,1199.75,1048.36,1,2025
POL000526,CUST02238,8.7,Low,1253.14,0.0,0,2025
POL000527,CUST01239,8.2,Low,1292.93,0.0,0,2025
POL000528,CUST01858,9.9,Low,1313.77,0.0,0,2025
POL000529,CUST00798,59.1,High,1933.84,0.0,0,2025
POL000530,CUST01443,6.3,Low,1013.98,0.0,0,2025
POL000531,CUST00020,30.3,Medium,1411.1,0.0,0,2025
POL000532,CUST00866,29.5,Medium,1263.7,0.0,0,2025
POL000533,CUST02094,32.2,Medium,1839.11,0.0,0,2025
POL000534,CUST00822,28.3,Medium,1291.22,200.0,1,2025
POL000535,CUST02673,38.3,Medium,1570.46,0.0,0,2025
POL000536,CUST03288,29.1,Medium,1615.92,0.0,0,2025
POL000537,CUST01425,25.7,Medium,1632.96,0.0,0,2025
POL000538,CUST04346,24.0,Low,1428.94,0.0,0,2025
POL000539,CUST02146,15.1,Low,1219.4,3250.69,2,2025
POL000540,CUST01518,11.5,Low,1304.79,0.0,0,2025
POL000541,CUST02803,39.5,Medium,1704.6,0.0,0,2025
POL000542,CUST04180,27.5,Medium,1541.72,0.0,0,2025
POL000543,CUST02277,30.1,Medium,1724.56,0.0,0,2025
POL000544,CUST02868,23.9,Low,1310.01,0.0,0,2025
POL000545,CUST02566,11.7,Low,,0.0,0,2025
POL000546,CUST01288,5.2,Low,935.15,0.0,0,2025
POL000547,CUST03291,24.1,Low,1461.51,0.0,0,2025
POL000548,CUST02224,38.4,Medium,1769.38,0.0,0,2025
POL000549,CUST00137,7.8,Low,,0.0,0,2025
POL000550,CUST02263,19.2,Low,1610.33,0.0,0,2025
POL000551,CUST01366,33.3,Medium,1582.62,0.0,0,2025
POL000552,CUST04556,58.4,High,2081.31,0.0,0,2025
POL000553,CUST03445,32.6,Medium,1712.2,0.0,0,2025
POL000554,CUST03454,13.9,Low,1085.73,2686.4,2,2025
POL000555,CUST00225,40.5,Medium,1752.19,0.0,0,2025
POL000556,CUST01013,3.6,Low,1086.89,0.0,0,2025
POL000557,CUST01719,15.6,Low,1378.01,0.0,0,2025
POL000558,CUST03186,7.0,Low,1354.75,0.0,0,2025
POL000559,CUST01527,8.8,Low,1164.42,1513.94,1,2025
POL000560,CUST03890,27.6,Medium,1904.13,0.0,0,2025
POL000561,CUST01751,49.3,Medium,2082.74,0.0,0,2025
POL000562,CUST02126,6.8,Low,1241.67,0.0,0,2025
POL000563,CUST00713,11.1,Low,1110.32,0.0,0,2025
POL000564,CUST04534,32.5,Medium,1814.33,0.0,0,2025
POL000565,CUST04907,50.6,High,2107.46,0.0,0,2025
POL000566,CUST01784,10.2,Low,,0.0,0,2025
POL000567,CUST00894,9.3,Low,1445.8,0.0,0,2025
POL000568,CUST00431,0.0,Low,955.72,0.0,0,2025
POL000569,CUST00537,5.9,Low,1113.33,0.0,0,2025
POL000570,CUST02201,6.9,Low,1016.97,0.0,0,2025
POL000571,CUST02463,43.1,Medium,1855.63,0.0,0,2025
POL000572,CUST03915,6.7,Low,1116.0,0.0,0,2025
POL000573,CUST03874,40.0,Medium,1842.23,0.0,0,2025
POL000574,CUST02486,40.0,Medium,1655.14,3195.99,1,2025
POL000575,CUST01272,47.6,Medium,,0.0,0,2025
POL000576,CUST00108,7.1,Low,1526.6,1823.63,3,2025
POL000577,CUST01325,16.4,Low,,339.02,1,2025
POL000578,CUST02964,24.0,Low,1634.54,0.0,0,2025
POL000579,CUST02504,19.7,Low,1486.23,0.0,0,2025
POL000580,CUST03377,,Medium,1903.74,19596.1,1,2025
POL000581,CUST01528,39.3,Medium,1942.16,0.0,0,2025
POL000582,CUST04777,7.1,Low,1283.85,0.0,0,2025
POL000583,CUST02300,36.5,Medium,1488.21,0.0,0,2025
POL000584,CUST03521,31.1,Medium,,0.0,0,2025
POL000585,CUST01916,34.0,Medium,1671.65,7536.64,1,2025
POL000586,CUST04537,27.5,Medium,1712.36,0.0,0,2025
POL000587,CUST00065,4.0,Low,1043.04,0.0,0,2025
POL000588,CUST02594,17.3,Low,1664.04,0.0,0,2025
POL000589,CUST03023,8.1,Low,1258.64,4947.32,1,2025
POL000590,CUST02365,0.0,Low,1068.27,0.0,0,2025
POL000591,CUST03215,20.6,Low,,0.0,0,2025
POL000592,CUST00824,3.2,Low,1137.67,6999.89,1,2025
POL000593,CUST04100,24.3,Low,1742.51,13609.03,1,2025
POL000594,CUST01978,,Low,1263.37,0.0,0,2025
POL000595,CUST03865,29.6,Medium,1274.04,3181.12,1,2025
POL000596,CUST02005,11.0,Low,1288.16,0.0,0,2025
POL000597,CUST03814,3.2,Low,,0.0,0,2025
POL000598,CUST00666,14.4,Low,1670.4,0.0,0,2025
POL000599,CUST04398,1.5,Low,1013.04,0.0,0,2025
POL000600,CUST04724,44.3,Medium,1740.38,2910.29,3,2025
POL000601,CUST01421,46.1,Medium,1859.28,0.0,0,2025
POL000602,CUST01002,0.0,Low,1059.0,0.0,0,2025
POL000603,CUST04253,11.8,Low,1158.05,3164.77,2,2025
POL000604,CUST02416,50.1,High,2218.05,0.0,0,2025
POL000605,CUST00992,66.2,High,2376.32,0.0,0,2025
POL000606,CUST00786,7.1,Low,909.14,0.0,0,2025
POL000607,CUST03218,0.0,Low,1327.92,0.0,0,2025
POL000608,CUST03735,31.5,Medium,1470.68,0.0,0,2025
POL000609,CUST01361,31.7,Medium,1424.24,3284.42,2,2025
POL000610,CUST01695,25.4,Medium,,1195.01,1,2025
POL000611,CUST02003,34.1,Medium,1572.03,5449.12,1,2025
POL000612,CUST04259,17.1,Low,1591.65,0.0,0,2025
POL000613,CUST00221,7.8,Low,1387.2,0.0,0,2025
POL000614,CUST03428,29.2,Medium,1207.33,0.0,0,2025
POL000615,CUST03402,10.4,Low,1146.75,0.0,0,2025
POL000616,CUST02865,0.7,Low,1117.58,0.0,0,2025
POL000617,CUST04082,39.8,Medium,1633.67,0.0,0,2025
POL000618,CUST00920,0.0,Low,994.53,200.0,1,2025
POL000619,CUST02047,7.8,Low,1431.91,11652.0,1,2025
POL000620,CUST01350,6.7,Low,1326.69,0.0,0,2025
POL000621,CUST04765,13.0,Low,1399.4,0.0,0,2025
POL000622,CUST02271,41.5,Medium,1906.97,0.0,0,2025
POL000623,CUST02435,33.4,Medium,1715.67,0.0,0,2025
POL000624,CUST03237,45.6,Medium,1911.65,0.0,0,2025
POL000625,CUST02039,27.9,Medium,1784.92,0.0,0,2025
POL000626,CUST02468,5.4,Low,1203.29,0.0,0,2025
POL000627,CUST04866,8.8,Low,1310.09,2258.63,2,2025
POL000628,CUST04566,49.9,Medium,2053.45,2121.25,1,2025
POL000629,CUST01194,44.1,Medium,1742.66,2679.4,1,2025
POL000630,CUST01519,9.3,Low,1222.41,11415.93,1,2025
POL000631,CUST02374,40.2,Medium,1903.5,0.0,0,2025
POL000632,CUST04120,68.7,High,2461.51,5325.54,2,2025
POL000633,CUST00728,16.5,Low,1335.2,0.0,0,2025
POL000634,CUST00369,46.8,Medium,,0.0,0,2025
POL000635,CUST01529,42.0,Medium,2248.31,0.0,0,2025
POL000636,CUST03362,25.7,Medium,,0.0,0,2025
POL000637,CUST04147,19.8,Low,1103.24,1337.57,1,2025
POL000638,CUST03207,24.1,Low,1518.04,0.0,0,2025
POL000639,CUST01897,0.0,Low,1186.42,433.96,1,2025
POL000640,CUST03639,25.5,Medium,1517.49,0.0,0,2025
POL000641,CUST04732,34.2,Medium,1860.52,0.0,0,2025
POL000642,CUST04342,10.4,Low,1469.05,0.0,0,2025
POL000643,CUST03606,19.5,Low,1886.73,0.0,0,2025
POL000644,CUST02607,47.4,Medium,1923.0,22874.32,1,2025
POL000645,CUST03701,4.7,Low,1060.72,0.0,0,2025
POL000646,CUST02261,27.7,Medium,1425.26,0.0,0,2025
POL000647,CUST01883,47.4,Medium,1826.76,0.0,0,2025
POL000648,CUST02157,10.6,Low,1395.81,0.0,0,2025
POL000649,CUST04792,30.7,Medium,1609.8,0.0,0,2025
POL000650,CUST01685,15.4,Low,,2740.54,1,2025
POL000651,CUST04585,,Low,1395.68,0.0,0,2025
POL000652,CUST03414,23.9,Low,1126.38,0.0,0,2025
POL000653,CUST00878,9.6,Low,1075.41,0.0,0,2025
POL000654,CUST00425,30.8,Medium,1907.97,5433.66,1,2025
POL000655,CUST04442,34.2,Medium,1522.72,0.0,0,2025
POL000656,CUST01433,35.3,Medium,1578.72,0.0,0,2025
POL000657,CUST02051,15.1,Low,1276.24,0.0,0,2025
POL000658,CUST04231,25.5,Medium,1713.22,0.0,0,2025
POL000659,CUST00566,0.0,Low,1617.2,0.0,0,2025
POL000660,CUST00888,3.5,Low,970.02,0.0,0,2025
POL000661,CUST03759,51.3,High,1761.89,0.0,0,2025
POL000662,CUST04663,5.4,Low,1039.7,0.0,0,2025
POL000663,CUST01341,11.2,Low,1294.65,0.0,0,2025
POL000664,CUST04513,27.4,Medium,1415.03,0.0,0,2025
POL000665,CUST01124,16.9,Low,1520.61,2427.26,1,2025
POL000666,CUST04774,19.8,Low,1516.97,0.0,0,2025
POL000667,CUST00642,2.5,Low,927.73,0.0,0,2025
POL000668,CUST03311,34.7,Medium,1764.6,0.0,0,2025
POL000669,CUST04982,13.1,Low,1260.7,217.54,2,2025
POL000670,CUST02165,70.0,High,2744.38,0.0,0,2025
POL000671,CUST01838,3.2,Low,1228.66,0.0,0,2025
POL000672,CUST02783,34.2,Medium,1674.3,0.0,0,2025
POL000673,CUST01453,40.2,Medium,1765.73,5739.35,3,2025
POL000674,CUST04276,35.7,Medium,1467.01,13962.14,2,2025
POL000675,CUST02829,8.0,Low,1369.43,0.0,0,2025
POL000676,CUST00134,20.5,Low,1597.51,0.0,0,2025
POL000677,CUST03165,19.6,Low,1230.35,0.0,0,2025
POL000678,CUST04825,10.7,Low,1416.95,3883.36,1,2025
POL000679,CUST00839,19.5,Low,1170.62,0.0,0,2025
POL000680,CUST04107,54.0,High,2236.11,0.0,0,2025
POL000681,CUST02112,30.1,Medium,1589.37,0.0,0,2025
POL000682,CUST04028,25.0,Medium,1526.03,0.0,0,2025
POL000683,CUST02134,8.7,Low,1307.01,0.0,0,2025
POL000684,CUST02248,,Medium,1322.89,0.0,0,2025
POL000685,CUST02231,7.2,Low,1024.38,8248.27,1,2025
POL000686,CUST03929,25.7,Medium,1520.95,0.0,0,2025
POL000687,CUST01670,7.0,Low,,0.0,0,2025
POL000688,CUST00025,,Medium,1790.51,0.0,0,2025
POL000689,CUST00396,36.9,Medium,1551.12,0.0,0,2025
POL000690,CUST01096,26.5,Medium,1379.86,0.0,0,2025
POL000691,CUST02646,55.6,High,2241.58,0.0,0,2025
POL000692,CUST02435,37.7,Medium,1719.7,0.0,0,2025
POL000693,CUST04348,3.6,Low,987.83,7745.63,1,2025
POL000694,CUST03402,7.2,Low,1235.91,0.0,0,2025
POL000695,CUST02660,0.0,Low,1161.27,0.0,0,2025
POL000696,CUST04821,19.8,Low,1342.16,7293.05,1,2025
POL000697,CUST03133,,Medium,1821.06,0.0,0,2025
POL000698,CUST04253,0.0,Low,1255.24,0.0,0,2025
POL000699,CUST02914,2.9,Low,989.85,0.0,0,2025
POL000700,CUST00105,24.4,Low,1488.76,27538.16,1,2025
POL000701,CUST04470,47.7,Medium,1967.37,6393.32,1,2025
POL000702,CUST00971,23.6,Low,1596.1,941.36,2,2025
POL000703,CUST04784,53.4,High,1861.94,0.0,0,2025
POL000704,CUST02574,26.4,Medium,,2581.95,1,2025
POL000705,CUST00749,56.8,High,2019.92,0.0,0,2025
POL000706,CUST02961,24.2,Low,1589.57,0.0,0,2025
POL000707,CUST04036,9.9,Low,1412.61,0.0,0,2025
POL000708,CUST02089,35.8,Medium,,0.0,0,2025
POL000709,CUST04218,44.1,Medium,1912.7,0.0,0,2025
POL000710,CUST02904,5.1,Low,929.11,0.0,0,2025
POL000711,CUST00364,31.1,Medium,1301.56,0.0,0,2025
POL000712,CUST00241,18.3,Low,893.95,0.0,0,2025
POL000713,CUST04181,36.2,Medium,1513.08,0.0,0,2025
POL000714,CUST02217,24.6,Low,1404.37,0.0,0,2025
POL000715,CUST04677,20.9,Low,1368.01,0.0,0,2025
POL000716,CUST02989,24.4,Low,1375.28,0.0,0,2025
POL000717,CUST02543,26.1,Medium,1469.64,0.0,0,2025
POL000718,CUST01424,3.7,Low,847.58,0.0,0,2025
POL000719,CUST00617,11.2,Low,1191.35,0.0,0,2025
POL000720,CUST04359,55.5,High,2028.19,0.0,0,2025
POL000721,CUST00499,45.9,Medium,1944.73,0.0,0,2025
POL000722,CUST04925,21.8,Low,1500.91,0.0,0,2025
POL000723,CUST00836,8.5,Low,905.16,0.0,0,2025
POL000724,CUST03924,31.3,Medium,1740.02,0.0,0,2025
POL000725,CUST02636,24.1,Low,1625.54,0.0,0,2025
POL000726,CUST02810,24.7,Low,1692.43,0.0,0,2025
POL000727,CUST03154,,Low,1415.43,0.0,0,2025
POL000728,CUST03267,19.5,Low,1435.32,0.0,0,2025
POL000729,CUST02659,24.6,Low,,0.0,0,2025
POL000730,CUST04923,26.3,Medium,1720.96,0.0,0,2025
POL000731,CUST00383,23.3,Low,1375.15,0.0,0,2025
POL000732,CUST02632,32.6,Medium,1675.96,0.0,0,2025
POL000733,CUST03209,40.3,Medium,1795.23,0.0,0,2025
POL000734,CUST01858,9.1,Low,1245.76,0.0,0,2025
POL000735,CUST04968,71.1,High,2193.37,0.0,0,2025
POL000736,CUST04948,6.0,Low,1152.55,0.0,0,2025
POL000737,CUST04079,42.6,Medium,1809.56,0.0,0,2025
POL000738,CUST02516,37.8,Medium,1466.99,0.0,0,2025
POL000739,CUST00601,26.5,Medium,1290.35,0.0,0,2025
POL000740,CUST02501,25.9,Medium,1358.91,0.0,0,2025
POL000741,CUST00674,18.9,Low,1300.75,0.0,0,2025
POL000742,CUST02613,0.9,Low,1205.3,0.0,0,2025
POL000743,CUST00802,16.0,Low,1042.71,0.0,0,2025
POL000744,CUST03817,41.2,Medium,1847.88,0.0,0,2025
POL000745,CUST00189,31.2,Medium,1720.01,0.0,0,2025
POL000746,CUST02433,43.5,Medium,1820.69,0.0,0,2025
POL000747,CUST02992,11.6,Low,1384.33,0.0,0,2025
POL000748,CUST03472,16.2,Low,,0.0,0,2025
POL000749,CUST04969,0.9,Low,,23390.1,1,2025
POL000750,CUST03475,5.8,Low,1348.27,318.23,1,2025
POL000751,CUST01081,34.3,Medium,1596.09,0.0,0,2025
POL000752,CUST03947,2.1,Low,789.56,0.0,0,2025
POL000753,CUST02343,5.6,Low,,308.24,3,2025
POL000754,CUST03072,50.5,High,2113.99,0.0,0,2025
POL000755,CUST03234,18.4,Low,1517.64,0.0,0,2025
POL000756,CUST03187,13.4,Low,1491.56,0.0,0,2025
POL000757,CUST02545,23.0,Low,1452.54,0.0,0,2025
POL000758,CUST02805,12.1,Low,1361.0,0.0,0,2025
POL000759,CUST04597,19.1,Low,1258.49,0.0,0,2025
POL000760,CUST02954,17.8,Low,1536.21,0.0,0,2025
POL000761,CUST00643,33.9,Medium,1596.98,12398.65,1,2025
POL000762,CUST00940,49.2,Medium,1577.08,0.0,0,2025
POL000763,CUST00016,6.5,Low,1210.47,317.94,2,2025
POL000764,CUST03622,18.0,Low,1417.56,0.0,0,2025
POL000765,CUST02239,,Low,1345.88,5910.72,2,2025
POL000766,CUST02441,8.3,Low,1421.63,16520.99,3,2025
POL000767,CUST02482,21.3,Low,1410.74,0.0,0,2025
POL000768,CUST03206,60.9,High,2508.92,0.0,0,2025
POL000769,CUST02843,30.3,Medium,1807.58,200.0,1,2025
POL000770,CUST04152,62.0,High,2344.03,0.0,0,2025
POL000771,CUST01167,42.7,Medium,1948.88,0.0,0,2025
POL000772,CUST00865,6.0,Low,993.5,0.0,0,2025
POL000773,CUST01560,25.4,Medium,1900.86,0.0,0,2025
POL000774,CUST04791,30.1,Medium,1687.4,0.0,0,2025
POL000775,CUST01048,33.7,Medium,,0.0,0,2025
POL000776,CUST03603,5.9,Low,1090.71,0.0,0,2025
POL000777,CUST02135,4.9,Low,1014.07,0.0,0,2025
POL000778,CUST04727,12.6,Low,1308.18,0.0,0,2025
POL000779,CUST04974,27.2,Medium,,0.0,0,2025
POL000780,CUST04164,34.6,Medium,1418.12,2405.85,1,2025
POL000781,CUST00619,6.5,Low,1115.05,0.0,0,2025
POL000782,CUST01584,22.2,Low,1460.15,0.0,0,2025
POL000783,CUST01733,16.2,Low,1628.19,0.0,0,2025
POL000784,CUST03194,9.7,Low,1207.33,0.0,0,2025
POL000785,CUST00485,18.4,Low,1002.94,0.0,0,2025
POL000786,CUST03890,22.1,Low,1886.5,0.0,0,2025
POL000787,CUST02626,4.9,Low,1494.74,0.0,0,2025
POL000788,CUST04202,43.7,Medium,1364.29,0.0,0,2025
POL000789,CUST03029,26.5,Medium,1597.44,0.0,0,2025
POL000790,CUST00716,83.2,Very High,,0.0,0,2025
POL000791,CUST00972,,Low,,2934.0,2,2025
POL000792,CUST00841,9.7,Low,1308.06,0.0,0,2025
POL000793,CUST02437,20.6,Low,1414.93,0.0,0,2025
POL000794,CUST01810,,Low,1393.07,0.0,0,2025
POL000795,CUST00377,0.0,Low,1027.56,10568.5,1,2025
POL000796,CUST03521,26.5,Medium,1384.81,0.0,0,2025
POL000797,CUST00438,28.5,Medium,1486.75,0.0,0,2025
POL000798,CUST04180,25.9,Medium,1770.45,0.0,0,2025
POL000799,CUST00788,18.1,Low,1579.37,0.0,0,2025
POL000800,CUST01212,4.5,Low,1276.34,2843.52,1,2025
POL000801,CUST03899,21.2,Low,1684.11,0.0,0,2025
POL000802,CUST00233,37.4,Medium,1652.28,0.0,0,2025
POL000803,CUST01385,6.9,Low,1297.11,0.0,0,2025
POL000804,CUST04712,9.6,Low,1270.77,0.0,0,2025
POL000805,CUST02444,31.8,Medium,1711.32,0.0,0,2025
POL000806,CUST01734,28.2,Medium,1316.99,0.0,0,2025
POL000807,CUST04419,46.6,Medium,2454.06,0.0,0,2025
POL000808,CUST01830,19.4,Low,1242.58,0.0,0,2025
POL000809,CUST04662,72.4,High,2295.27,0.0,0,2025
POL000810,CUST04319,40.9,Medium,1737.14,0.0,0,2025
POL000811,CUST00548,7.8,Low,1031.71,0.0,0,2025
POL000812,CUST03770,41.0,Medium,1739.0,0.0,0,2025
POL000813,CUST01428,10.6,Low,,0.0,0,2025
POL000814,CUST02114,31.5,Medium,,0.0,0,2025
POL000815,CUST02128,41.7,Medium,1907.06,6672.66,1,2025
POL000816,CUST01122,5.9,Low,1158.21,0.0,0,2025
POL000817,CUST00363,26.8,Medium,1075.73,0.0,0,2025
POL000818,CUST04014,23.3,Low,1493.72,0.0,0,2025
POL000819,CUST00957,20.3,Low,1616.94,0.0,0,2025
POL000820,CUST04338,44.3,Medium,1872.63,8638.6,1,2025
POL000821,CUST02152,0.0,Low,1276.52,0.0,0,2025
POL000822,CUST04945,6.1,Low,1112.99,0.0,0,2025
POL000823,CUST03153,33.3,Medium,1689.81,0.0,0,2025
POL000824,CUST01893,3.5,Low,1246.15,2509.87,1,2025
POL000825,CUST04152,60.1,High,2185.49,1486.61,1,2025
POL000826,CUST00490,13.7,Low,1321.77,0.0,0,2025
POL000827,CUST03453,30.3,Medium,1601.15,0.0,0,2025
POL000828,CUST00116,23.6,Low,1761.56,1162.53,1,2025
POL000829,CUST03008,18.7,Low,,0.0,0,2025
POL000830,CUST02232,10.6,Low,1424.06,0.0,0,2025
POL000831,CUST02725,23.4,Low,1524.99,0.0,0,2025
POL000832,CUST03862,27.2,Medium,1528.29,0.0,0,2025
POL000833,CUST03294,27.0,Medium,1498.23,0.0,0,2025
POL000834,CUST00830,5.9,Low,1396.98,0.0,0,2025
POL000835,CUST02618,23.1,Low,1527.58,0.0,0,2025
POL000836,CUST03289,12.8,Low,1211.87,0.0,0,2025
POL000837,CUST01987,11.8,Low,1484.55,0.0,0,2025
POL000838,CUST00851,36.9,Medium,1792.47,0.0,0,2025
POL000839,CUST03144,23.4,Low,1636.62,0.0,0,2025
POL000840,CUST01042,37.3,Medium,1775.18,1516.76,1,2025
POL000841,CUST02122,40.0,Medium,1702.36,0.0,0,2025
POL000842,CUST01702,6.8,Low,1081.34,0.0,0,2025
POL000843,CUST02453,4.2,Low,1031.81,0.0,0,2025
POL000844,CUST03309,19.9,Low,1257.06,0.0,0,2025
POL000845,CUST00235,30.2,Medium,1578.29,0.0,0,2025
POL000846,CUST00497,34.1,Medium,1385.47,0.0,0,2025
POL000847,CUST02850,23.2,Low,1109.5,0.0,0,2025
POL000848,CUST03938,18.5,Low,1381.02,5516.79,1,2025
POL000849,CUST04918,31.8,Medium,1349.93,0.0,0,2025
POL000850,CUST04383,8.9,Low,1034.54,0.0,0,2025
POL000851,CUST01634,7.4,Low,1629.93,0.0,0,2025
POL000852,CUST01748,13.4,Low,1312.71,5379.43,3,2025
POL000853,CUST04570,6.1,Low,1131.33,0.0,0,2025
POL000854,CUST02755,29.2,Medium,1714.3,0.0,0,2025
POL000855,CUST02033,55.6,High,,0.0,0,2025
POL000856,CUST03405,32.4,Medium,1439.81,0.0,0,2025
POL000857,CUST03852,13.0,Low,1636.57,0.0,0,2025
POL000858,CUST03535,0.8,Low,867.47,9602.6,1,2025
POL000859,CUST01782,11.4,Low,901.36,0.0,0,2025
POL000860,CUST01978,4.9,Low,1072.6,0.0,0,2025
POL000861,CUST01148,27.0,Medium,1399.39,0.0,0,2025
POL000862,CUST02482,29.7,Medium,1642.17,0.0,0,2025
POL000863,CUST01097,4.9,Low,,0.0,0,2025
POL000864,CUST00590,,Low,1129.23,0.0,0,2025
POL000865,CUST01712,36.5,Medium,1891.97,0.0,0,2025
POL000866,CUST01243,21.2,Low,1460.46,8130.01,1,2025
POL000867,CUST02476,4.0,Low,1166.26,200.0,1,2025
POL000868,CUST01184,18.5,Low,1546.44,0.0,0,2025
POL000869,CUST04971,25.7,Medium,1433.78,0.0,0,2025
